出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,平均價格,最低價格,中位數價格,價格變異,隨機購買價格,最低價格剩餘天數,筆數
2025/3/20,週四,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,經濟艙,7624,5592,7109,1349372.51,6939,28,82
2025/3/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期五, 3月 21)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,經濟艙,5824,5499,5859.5,34924.41,6003,77,82
2025/3/20,週四,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,6902,5592,7002,1064996.43,6854.25,28,82
2025/3/20,週四,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,經濟艙,6953,5615,7049,364945.15,6663,31,82
2025/3/20,週四,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,5786,5420,5646,117949.52,5864.25,87,82
2025/3/20,週四,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,6057,5420,5900,326425.31,6070,87,82
2025/3/20,週四,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,5541,5202,5420,96722.59,5596.25,87,82
2025/3/20,週四,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期五, 3月 21)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,5795,4931,5351,1020733.38,5215,87,82
2025/3/20,週四,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,7252,5372,7031,2910384.22,7796.5,74,82
2025/3/20,週四,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,經濟艙,5801,5056,5600,516200.69,6020,77,82
2025/3/20,週四,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,5951,5693,6096.5,46860.45,6108.5,30,82
2025/3/20,週四,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,5951,5693,6096.5,46860.45,5902.5,30,82
2025/3/20,週四,晚上9:30,晚間班機,TPE,"凌晨12:30 (星期五, 3月 21)",凌晨抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,4 小時,No,Airbus A321,0,VZ 565,經濟艙,3791,2773,3701,1308084.52,3727.5,20,82
2025/3/20,週四,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,5129,3703,5232,397232.28,5271.75,20,82
2025/3/21,週五,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,經濟艙,6411,5499,5986,989256.4,6771,78,81
2025/3/21,週五,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,經濟艙,6858,5536,7042,852562.43,6871.75,41,81
2025/3/21,週五,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,經濟艙,7374,5898,7782,504837.52,7848,70,81
2025/3/21,週五,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,經濟艙,6271,5420,6020,526379.11,6234.5,88,81
2025/3/21,週五,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,經濟艙,7007,5499,6020,4779041.83,5844,77,81
2025/3/21,週五,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,經濟艙,5530,5202,5418,82998.94,5511.5,88,81
2025/3/21,週五,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期六, 3月 22)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,經濟艙,5411,4931,5135,466178.75,5380.75,88,81
2025/3/21,週五,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,經濟艙,8443,5908,7232,4836044.23,8886.5,58,81
2025/3/21,週五,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,經濟艙,5911,5066,5600,869002.32,6832,88,81
2025/3/21,週五,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,經濟艙,5950,5693,6098,47217.03,5913.25,31,81
2025/3/21,週五,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,經濟艙,5950,5693,6098,47217.03,5896.75,31,81
2025/3/21,週五,晚上9:30,晚間班機,TPE,"凌晨12:30 (星期六, 3月 22)",凌晨抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 565,經濟艙,3372,3371,3372,0.39,3372.25,75,50
2025/3/21,週五,下午3:15,下午班機,TPE,下午6:10,晚間抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A321,0,VZ 567,經濟艙,4393,3073,4642,298953.84,4642.25,19,81
2025/3/21,週五,晚上7:45,晚間班機,TPE,晚上10:45,晚間抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 569,經濟艙,3906,3371,3372,748581.74,3644.75,14,81
2025/3/21,週五,凌晨1:25,凌晨班機,TPE,凌晨4:25,凌晨抵達,BKK,泰越捷航空,0,直達航班。,Non-stop,4 小時,No,Airbus A320,0,VZ 571,經濟艙,3589,3073,3701,110099.9,3412.75,22,81
2025/1/30,週四,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,30277,29232,29819,656726.19,30210.5,85,83
2025/1/30,週四,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,22188,19002,21365,5313394.85,23442,85,91
2025/1/30,週四,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,商務艙,24556,21178,24863,4473622.82,24183.25,26,85
2025/1/30,週四,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期五, 1月 31)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21000,19002,21360,1127300.84,21325.75,85,91
2025/1/30,週四,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,24108,21166,24860,7274835.71,25203.5,37,91
2025/1/30,週四,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,27932,21369,29813,10986673.93,27956.5,7,91
2025/1/30,週四,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,30199,25234,31502,8965009.64,30306.75,85,91
2025/1/30,週四,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,28676,23000,31498,13865487.3,28744,6,91
2025/1/30,週四,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,26677,21769,25262,11452245.3,24393.75,89,91
2025/1/30,週四,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期五, 1月 31)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,25310,21766,25260,15292589.13,26988.25,85,91
2025/1/30,週四,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,32561,32002,32014,749112.54,32488,85,90
2025/1/30,週四,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,30081,25697,32013,13224627.65,30912.75,85,91
2025/1/30,週四,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,20678,16678,21345,2320908.13,20190.5,7,91
2025/1/30,週四,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,19280,16655,18999,4078610.6,21344,64,70
2025/1/31,週五,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21900,19002,21370,4228807.27,22240.75,86,91
2025/1/31,週五,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,30305,29232,29821,708896.86,30555,86,67
2025/1/31,週五,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,30467,29234,30505,758078.53,30459,85,48
2025/1/31,週五,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,25265,24603,24635,1471714.29,25017.75,86,91
2025/1/31,週五,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,23891,18459,24632,5678878.45,25018.25,86,91
2025/1/31,週五,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,24339,17376,23685,3312080.65,24789,88,85
2025/1/31,週五,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期六, 2月 1)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,22941,17102,23065,16120576.56,21575,86,91
2025/1/31,週五,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,23793,22741,23193,1675541.56,24337,71,91
2025/1/31,週五,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,25942,25697,25709,125716.21,25898.25,86,91
2025/1/31,週五,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,17875,16655,17611,829061.43,18635.5,51,91
2025/1/31,週五,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 635,商務艙,16699,16605,16668,26435.46,16682.25,86,91
2025/2/1,週六,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,24152,19002,24863,10850799.96,22068.75,87,91
2025/2/1,週六,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21303,19002,21360,2284145.17,20775.75,87,91
2025/2/1,週六,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,商務艙,21188,19002,21361,1304013.91,21367.75,87,88
2025/2/1,週六,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期日, 2月 2)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,20975,19002,21360,712802.37,20733.25,87,91
2025/2/1,週六,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,23957,21170,24859,5608054.6,23992.25,36,91
2025/2/1,週六,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,28089,21370,29813,8979996.87,27388,23,85
2025/2/1,週六,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,25284,24603,24632,2414072.53,27760.75,87,91
2025/2/1,週六,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20193,18459,19788,1096373.63,20076.75,87,91
2025/2/1,週六,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,21765,17373,23685,6630832.76,18955,87,91
2025/2/1,週六,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A350,1,JX 741,商務艙,30557,25697,32014,10983238.27,30816.25,87,91
2025/2/1,週六,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A330-900neo,1,JX 745,商務艙,22959,22733,22745,322691.58,22967,87,91
2025/2/1,週六,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16812,16605,16665,118847.69,16635.75,87,91
2025/2/1,週六,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 635,商務艙,16875,16605,16673,686735.98,17245.75,87,91
2025/2/2,週日,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21564,19002,21361,3201073.52,20731.5,88,91
2025/2/2,週日,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,23333,19002,24860,8190285.41,21060.5,88,91
2025/2/2,週日,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,22757,19002,21379,5965276.98,22525.75,88,91
2025/2/2,週日,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,25124,24603,24633,1472787.58,26085.75,88,91
2025/2/2,週日,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20205,18459,19788,1066943.13,20142,88,91
2025/2/2,週日,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19634,17373,18621,4227125.75,18303.75,88,77
2025/2/2,週日,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期一, 2月 3)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,22483,17102,23055,14323986.25,22602.75,88,91
2025/2/2,週日,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,商務艙,21094,17843,20915,9279913.65,21351.5,88,91
2025/2/2,週日,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16670,16605,16668,544.06,16649,88,91
2025/2/2,週日,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A350,1,TG 635,商務艙,16670,16605,16668,544.06,16670.25,88,91
2025/2/3,週一,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,26034,21357,25398,12031003.97,26009.75,58,91
2025/2/3,週一,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21027,19002,21361,627415,20193.5,89,91
2025/2/3,週一,上午8:25,早晨班機,TPE,上午11:35,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 211,商務艙,21853,19002,21362,3825364.71,22854.75,89,90
2025/2/3,週一,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期二, 2月 4)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21027,19002,21361,627415,21271.25,89,91
2025/2/3,週一,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,25063,21175,24865,8279241.79,23114,34,91
2025/2/3,週一,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,23286,18459,24631,6847695.29,23088,89,91
2025/2/3,週一,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20218,18459,19788,1037200.81,20470,89,91
2025/2/3,週一,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19958,17373,19897,4842372.39,19279.75,89,85
2025/2/3,週一,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期二, 2月 4)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,22182,17102,23062,11663533.01,21324,89,91
2025/2/3,週一,上午9:25,上午班機,TPE,中午12:35,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時 10 分鐘,No,Airbus A330-900neo,1,JX 741,商務艙,23907,17843,25078,15257579,23429.75,89,91
2025/2/3,週一,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A321neo,0,JX 745,商務艙,22419,17843,25076,9903560.54,19656,89,58
2025/2/3,週一,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16671,16605,16668,512.04,16673,89,91
2025/2/3,週一,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,16671,16605,16668,512.04,16686,89,91
2025/2/4,週二,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21053,19002,21361,582660.37,20781.25,90,91
2025/2/4,週二,上午8:25,早晨班機,TPE,上午11:30,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 211,商務艙,29103,19002,29818,9703514.83,30780,90,91
2025/2/4,週二,晚上10:30,晚間班機,TPE,"凌晨1:25 (星期三, 2月 5)",凌晨抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 61,商務艙,21053,19002,21361,582660.37,21271.75,90,91
2025/2/4,週二,上午8:05,早晨班機,TPE,上午11:10,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 5 分鐘,No,Boeing 777,1,BR 67,商務艙,23444,19002,24860,4800050.48,23069.25,90,91
2025/2/4,週二,清晨7:35,早晨班機,TPE,上午10:45,上午抵達,BKK,長榮航空,1,直達航班。,Non-stop,4 小時 10 分鐘,No,Boeing 777,1,BR 75,商務艙,21286,19002,21362,1619261.06,21324.75,90,91
2025/2/4,週二,上午10:05,上午班機,TPE,下午1:05,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時,No,Airbus A350,1,CI 831,商務艙,23461,18459,24631,14895299.36,22419.75,90,91
2025/2/4,週二,清晨7:00,早晨班機,TPE,上午9:50,上午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 50 分鐘,No,Airbus A330,1,CI 833,商務艙,20247,18459,19791,1012300.5,19751.75,90,91
2025/2/4,週二,下午1:50,下午班機,TPE,下午4:45,下午抵達,BKK,中華航空,2,直達航班。,Non-stop,3 小時 55 分鐘,No,Airbus A330,1,CI 835,商務艙,19813,17373,19898,3933279.3,19898.5,90,88
2025/2/4,週二,晚上10:30,晚間班機,TPE,"凌晨1:35 (星期三, 2月 5)",凌晨抵達,BKK,中華航空,2,直達航班。,Non-stop,4 小時 5 分鐘,No,Airbus A321neo,0,CI 837,商務艙,22486,17102,23055,13299932.22,20706.75,90,91
2025/2/4,週二,下午1:30,下午班機,TPE,下午4:30,下午抵達,BKK,星宇航空,0,直達航班。,Non-stop,4 小時,No,Airbus A350,1,JX 745,商務艙,20043,17843,20916,1688915.52,19696,90,91
2025/2/4,週二,下午1:55,下午班機,TPE,下午4:50,下午抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,TG 633,商務艙,16672,16605,16670,478.41,16682,90,91
2025/2/4,週二,下午6:50,晚間班機,TPE,晚上9:45,晚間抵達,BKK,THAI,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787,1,TG 635,商務艙,16876,16653,16684,139222.91,16684.75,59,91
2025/2/5,週三,上午9:40,上午班機,TPE,中午12:35,下午抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 777,1,BR 201,商務艙,23832,21166,21381,10100587.08,23481,43,91
2025/2/5,週三,晚上8:45,晚間班機,TPE,晚上11:40,晚間抵達,BKK,長榮航空,1,直達航班。,Non-stop,3 小時 55 分鐘,No,Boeing 787-10,1,BR 205,商務艙,21079,19002,21362,536525.78,21279,91,91
